nces,ben,ffl_name,sites,nces_name,nces_schools,latitude,longitude,buildings_lt1_5,buildings_1_5to3,buildings_3to10,buildings_10to25,buildings_25to50,buildings_50to100,buildings_gt100,min_sites_schools,pct_sites_accounted_for ,nces_over_ffl_sites,data_quality_score,capped_buildings_gt50,pct_bldgs_gt50,pct_bldgs_gt50_alt,bldgs_gt50_alt,pct_bldgs_gt50_alt_label
3701620,126946,GASTON COUNTY SCHOOL DISTRICT,62,GASTON COUNTY SCHOOLS,55,35.251708,-81.176526,0,58,0,4,0,58,0,55,194%,89%,4,58,0.935483871,0.483333333,29.96666667,48%
1200870,127779,HILLSBOROUGH CO SCHOOL DIST,252,HILLSBOROUGH,298,27.949482,-82.452698,0,140,0,0,0,140,96,252,149%,118%,4,236,0.936507937,0.627659574,158.1702128,63%
402920,142936,FLORENCE UNIFIED SCHOOL DIST 1,16,FLORENCE UNIFIED SCHOOL DISTRICT,11,33.028263,-111.387534,0,0,0,0,0,0,15,11,94%,69%,3,15,0.9375,0.9375,15,94%
1301980,127461,EFFINGHAM COUNTY SCHOOL DIST,16,EFFINGHAM COUNTY,14,32.372745,-81.309008,0,0,0,0,0,0,15,14,94%,88%,3,15,0.9375,0.9375,15,94%
1908580,132708,DAVENPORT COMM SCHOOL DISTRICT,32,DAVENPORT COMM SCHOOL DISTRICT,34,41.53621,-90.574125,0,30,0,0,0,30,0,32,188%,106%,4,30,0.9375,0.5,16,50%
2400660,126412,WASHINGTON COUNTY SCHOOL DIST,48,WASHINGTON COUNTY PUBLIC SCHOOLS,46,39.626879,-77.71396,0,0,0,0,0,0,45,46,94%,96%,3,45,0.9375,0.9375,45,94%
3615570,125106,ITHACA CITY SCHOOL DISTRICT,16,ITHACA CITY SCHOOL DISTRICT,12,42.453265,-76.494751,0,0,0,0,0,0,15,12,94%,75%,3,15,0.9375,0.9375,15,94%
3629880,124255,WAPPINGERS CENTRAL SCH DIST,16,WAPPINGERS CENTRAL SCHOOL DISTRICT,15,41.600158,-73.878992,0,0,0,0,1,0,15,15,100%,94%,2,15,0.9375,0.9375,15,94%
3702250,126997,HOKE COUNTY SCHOOL DISTRICT,16,HOKE COUNTY SCHOOLS,13,34.972266,-79.229467,0,0,0,0,0,0,15,13,94%,81%,3,15,0.9375,0.9375,15,94%
3703480,126828,ORANGE COUNTY SCHOOL DISTRICT,16,ORANGE COUNTY SCHOOLS,13,36.075497,-79.095804,0,0,0,0,0,0,15,13,94%,81%,3,15,0.9375,0.9375,15,94%
4104740,144981,EUGENE SCHOOL DISTRICT 4 J,32,EUGENE SD 4J,41,44.062424,-123.105204,0,0,5,0,0,0,30,32,109%,128%,3,30,0.9375,0.857142857,27.42857143,86%
4503030,127128,NEWBERRY COUNTY SCHOOL DIST,16,NEWBERRY 01,14,34.276812,-81.616861,0,0,0,0,0,0,15,14,94%,88%,3,15,0.9375,0.9375,15,94%
4826190,141346,LA PORTE INDEP SCHOOL DISTRICT,16,LA PORTE ISD,14,29.656224,-95.013612,0,0,0,0,0,0,15,14,94%,88%,3,15,0.9375,0.9375,15,94%
4900142,16050224,CANYONS SCHOOL DISTRICT,48,CANYONS DISTRICT,49,40.584469,-111.905496,0,0,0,0,0,0,45,48,94%,102%,3,45,0.9375,0.9375,45,94%
5307920,145195,SHORELINE SCHOOL DISTRICT 412,16,SHORELINE SCHOOL DISTRICT,17,47.764602,-122.329569,0,15,0,0,0,15,0,16,188%,106%,4,15,0.9375,0.5,8,50%
2400510,126359,PRINCE GEORGE'S COUNTY SCHOOLS,226,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,207,38.81571,-76.759492,0,0,0,10,0,0,212,207,98%,92%,3,212,0.938053097,0.938053097,212,94%
4501110,127258,BEAUFORT COUNTY SCHOOL DIST,33,BEAUFORT 01,33,32.434551,-80.67659,0,0,0,0,0,0,31,33,94%,100%,3,31,0.939393939,0.939393939,31,94%
101140,128050,DE KALB COUNTY SCHOOL DISTRICT,17,DEKALB COUNTY,15,34.438452,-85.72643,0,0,0,0,0,0,16,15,94%,88%,3,16,0.941176471,0.941176471,16,94%
904920,122332,WEST HARTFORD PUBLIC SCHOOLS,17,WEST HARTFORD SCHOOL DISTRICT,18,41.760301,-72.742023,0,0,0,0,0,0,16,17,94%,106%,3,16,0.941176471,0.941176471,16,94%
2732390,133544,ROSEMOUNT IND. SCHOOL DIST 196,34,ROSEMOUNT-APPLE VALLEY-EAGAN,35,44.7279,-93.1337,0,0,0,0,0,0,32,34,94%,103%,3,32,0.941176471,0.941176471,32,94%
2923550,137156,PARK HILL SCHOOL DISTRICT,17,PARK HILL,16,39.246878,-94.671449,0,0,0,0,0,0,16,16,94%,94%,3,16,0.941176471,0.941176471,16,94%
3703270,126894,NASH-ROCKY MOUNT SCHOOL DIST,34,NASH-ROCKY MOUNT SCHOOLS,27,35.970073,-77.95021,0,0,0,0,0,0,32,27,94%,79%,3,32,0.941176471,0.941176471,32,94%
5401230,126706,RALEIGH COUNTY SCHOOLS,34,RALEIGH COUNTY SCHOOLS,30,37.784971,-81.192473,1,0,0,0,0,0,32,30,97%,88%,3,32,0.941176471,0.941176471,32,94%
5507530,133300,LA CROSSE SCHOOL DISTRICT,17,LA CROSSE SCHOOL DISTRICT,20,43.8032,-91.22957,0,0,0,0,0,0,16,17,94%,118%,3,16,0.941176471,0.941176471,16,94%
800260,142133,DOUGLAS CO SCHOOL DIST R E 1,86,DOUGLAS RE-1,0,39.37588,-104.859917,0,0,2,0,0,0,81,0,97%,0%,3,81,0.941860465,0.941860465,81,94%
802490,142164,BOULDER VALLEY SCH DIST R E 2,53,BOULDER VALLEY SCHOOL DISTRICT NO. RE2,55,40.014687,-105.20121,0,0,1,0,0,0,50,53,96%,104%,3,50,0.943396226,0.943396226,50,94%
622350,143966,LOMPOC UNIFIED SCHOOL DISTRICT,18,LOMA PRIETA JOINT UNION ELEMENTARY,2,37.124979,-121.938445,0,0,0,0,0,0,17,2,94%,11%,3,17,0.944444444,0.944444444,17,94%
629490,144317,PAJARO VALLEY UNIFIED SCH DIST,36,PAJARO VALLEY UNIFIED,33,36.939578,-121.770113,0,0,0,0,0,0,34,33,94%,92%,3,34,0.944444444,0.944444444,34,94%
1710200,135776,CICERO SCHOOL DISTRICT 99,18,CICERO SD 99,16,41.84751,-87.75226,0,0,0,0,0,0,17,16,94%,89%,3,17,0.944444444,0.944444444,17,94%
3500990,143265,FARMINGTON MUNCPL SCH DIST 5,18,FARMINGTON MUNICIPAL SCHOOLS,18,36.748474,-108.20234,0,0,0,0,0,0,17,18,94%,100%,3,17,0.944444444,0.944444444,17,94%
3904426,129434,LORAIN CITY SCHOOL DISTRICT,18,LORAIN CITY,16,41.447933,-82.193554,0,0,0,0,0,0,17,16,94%,89%,3,17,0.944444444,0.944444444,17,94%
4502340,127224,GREENWOOD SCHOOL DISTRICT 50,18,GREENWOOD 50,14,34.218089,-82.203414,0,0,0,0,0,0,17,14,94%,78%,3,17,0.944444444,0.944444444,17,94%
4704380,128328,WASHINGTON COUNTY SCHOOL DIST,18,WASHINGTON COUNTY,16,36.293478,-82.479023,0,0,0,0,0,0,17,16,94%,89%,3,17,0.944444444,0.944444444,17,94%
804800,145710,Jefferson County School District R-1,147,JEFFERSON COUNTY SCHOOL DISTRICT NO. R-1,164,39.738128,-105.163484,1,0,0,0,4,0,139,147,98%,112%,3,139,0.945578231,0.945578231,139,95%
806120,142321,PUEBLO CITY SCHOOL DISTRICT 60,37,"PUEBLO, SCHOOL DISTRICT NO. 60, IN THE COUNTY OF PUEBLO AND",39,38.277151,-104.610458,0,0,1,0,0,0,35,37,97%,105%,3,35,0.945945946,0.945945946,35,95%
2680850,131551,MUSKEGON AREA I S D,74,MUSKEGON AREA ISD,4,43.242011,-86.203939,0,0,0,0,0,0,70,4,95%,5%,3,70,0.945945946,0.945945946,70,95%
4101920,144823,BEAVERTON SCHOOL DISTRICT 48 J,56,BEAVERTON SD 48J,56,45.505249,-122.848205,0,0,0,0,0,0,53,56,95%,100%,3,53,0.946428571,0.946428571,53,95%
4503360,127145,RICHLAND COUNTY SCHOOL DIST 1,56,RICHLAND 01,50,34.012581,-81.030975,0,0,0,0,0,0,53,50,95%,89%,3,53,0.946428571,0.946428571,53,95%
629610,144160,PALO ALTO UNIF SCHOOL DISTRICT,19,PALO ALTO UNIFIED,19,37.433618,-122.153648,0,0,0,0,0,0,18,19,95%,100%,3,18,0.947368421,0.947368421,18,95%
803870,142299,FALCON SCHOOL DISTRICT 49,19,"FALCON, SCHOOL DISTRICT NO. 49, IN THE COUNTY OF EL PASO AND",21,38.940821,-104.625612,0,0,0,18,0,0,18,19,189%,111%,4,18,0.947368421,0.5,9.5,50%
1807410,130549,NEW ALBANY FLOYD COUNTY SCHOOL CORP.,19,NEW ALBANY-FLOYD CO CON SCH,16,38.318487,-85.820433,0,13,0,0,0,13,5,16,163%,84%,4,18,0.947368421,0.580645161,11.03225806,58%
1812390,130695,WARRICK COUNTY SCHOOL CORP,19,WARRICK COUNTY SCHOOL CORP,16,38.051887,-87.271806,0,17,0,0,0,17,1,16,184%,84%,4,18,0.947368421,0.514285714,9.771428571,51%
3904516,129631,YOUNGSTOWN CITY SCHOOL DIST,19,YOUNGSTOWN CITY SCHOOLS,17,41.101949,-80.648231,0,0,0,0,0,0,18,17,95%,89%,3,18,0.947368421,0.947368421,18,95%
4206960,126066,COUNCIL ROCK SCHOOL DISTRICT,19,COUNCIL ROCK SD,15,40.230288,-74.932821,0,0,0,0,0,0,18,15,95%,79%,3,18,0.947368421,0.947368421,18,95%
5516260,132900,WEST ALLIS SCHOOL DISTRICT,19,WEST ALLIS-WEST MILWAUKEE SCHOOL DISTRICT,17,43.002651,-88.029182,0,0,0,0,0,0,18,17,95%,89%,3,18,0.947368421,0.947368421,18,95%
2200900,139228,LAFOURCHE PARISH SCHOOL BOARD,39,LAFOURCHE PARISH,29,29.792482,-90.814033,0,0,0,0,0,0,37,29,95%,74%,3,37,0.948717949,0.948717949,37,95%
5101260,126423,FAIRFAX COUNTY PUBLIC SCHOOLS,236,FAIRFAX CO PBLC SCHS,211,38.868245,-77.224249,0,224,0,0,0,224,0,211,190%,89%,4,224,0.949152542,0.5,118,50%
103062,128043,ST CLAIR COUNTY SCHOOL DIST,20,ST CLAIR COUNTY,19,33.8186,-86.2654,2,0,0,0,0,0,19,19,105%,95%,3,19,0.95,0.904761905,18.0952381,90%
3702040,127103,HAYWOOD COUNTY SCHOOL DISTRICT,20,HAYWOOD COUNTY SCHOOLS,16,35.497516,-82.974812,0,2,0,0,0,2,17,16,105%,80%,3,19,0.95,0.904761905,18.0952381,90%
4700090,128340,ANDERSON COUNTY SCHOOL DIST,20,ANDERSON COUNTY,17,36.099617,-84.133736,0,0,0,0,0,0,19,17,95%,85%,3,19,0.95,0.95,19,95%
5100270,126433,ARLINGTON PUBLIC SCHOOL DIST,40,ARLINGTON CO PBLC SCHS,33,38.888628,-77.108335,0,0,0,0,0,0,38,33,95%,83%,3,38,0.95,0.95,38,95%
5501050,132923,BELOIT SCHOOL DISTRICT,20,BELOIT SCHOOL DISTRICT,19,42.512964,-89.015472,0,1,1,0,1,1,18,19,110%,95%,4,19,0.95,0.863636364,17.27272727,86%
903090,122620,NORWALK PUBLIC SCHOOLS,21,NORWALK SCHOOL DISTRICT,19,41.113111,-73.407603,0,0,0,0,0,0,20,19,95%,90%,3,20,0.952380952,0.952380952,20,95%
904320,122636,STAMFORD SCHOOL DISTRICT,21,STAMFORD SCHOOL DISTRICT,21,41.051591,-73.542346,0,0,0,0,0,0,20,21,95%,100%,3,20,0.952380952,0.952380952,20,95%
1803940,130543,GREATER CLARK CO SCH DISTRICT,21,GREATER CLARK COUNTY SCHOOLS,20,38.335584,-85.678586,0,20,0,0,0,20,0,20,190%,95%,4,20,0.952380952,0.5,10.5,50%
3612630,124935,GREECE CENTRAL SCHOOL DISTRICT,21,GREECE CENTRAL SCHOOL DISTRICT,20,43.223721,-77.663629,0,0,0,0,0,0,20,20,95%,95%,3,20,0.952380952,0.952380952,20,95%
3631920,123703,YONKERS PUBLIC SCHOOL DISTRICT,42,YONKERS CITY SCHOOL DISTRICT,38,40.935854,-73.902025,0,0,0,0,0,0,40,38,95%,90%,3,40,0.952380952,0.952380952,40,95%
4400900,120841,PROVIDENCE SCHOOL DISTRICT,42,PROVIDENCE,49,41.817711,-71.421263,0,0,0,0,0,0,40,42,95%,117%,3,40,0.952380952,0.952380952,40,95%
4700001,128371,HAMBLEN COUNTY SCHOOL DISTRICT,21,HAMBLEN COUNTY,18,36.212805,-83.289579,0,0,0,0,0,0,20,18,95%,86%,3,20,0.952380952,0.952380952,20,95%
5400300,126709,FAYETTE COUNTY SCHOOL DISTRICT,21,FAYETTE COUNTY SCHOOLS,21,38.053427,-81.101431,0,0,0,0,0,0,20,21,95%,100%,3,20,0.952380952,0.952380952,20,95%
5303540,145196,HIGHLINE SCHOOL DISTRICT 401,43,HIGHLINE SCHOOL DISTRICT,48,47.462508,-122.337087,0,0,3,3,1,0,41,43,112%,112%,4,41,0.953488372,0.854166667,36.72916667,85%
401680,142911,CARTWRIGHT SCHOOL DISTRICT 83,22,CARTWRIGHT ELEMENTARY DISTRICT,21,33.487655,-112.204649,0,21,0,0,0,21,0,21,191%,95%,4,21,0.954545455,0.5,11,50%
3904513,129120,WORTHINGTON SCHOOL DISTRICT,22,WORTHINGTON CITY,18,40.109523,-83.008975,0,0,0,0,0,0,21,18,95%,82%,3,21,0.954545455,0.954545455,21,95%
5100300,126479,AUGUSTA COUNTY SCHOOL DISTRICT,22,AUGUSTA CO PBLC SCHS,21,38.1168,-78.9907,0,0,0,0,0,0,21,21,95%,95%,3,21,0.954545455,0.954545455,21,95%
100390,127953,BIRMINGHAM CITY SCHOOL DIST,67,BIRMINGHAM CITY,79,33.519936,-86.809054,0,63,0,15,0,63,1,67,212%,118%,4,64,0.955223881,0.450704225,30.1971831,45%
4826130,141653,LA JOYA INDEP SCHOOL DISTRICT,45,LA JOYA ISD,38,26.251506,-98.476918,0,0,0,0,3,0,43,38,102%,84%,3,43,0.955555556,0.934782609,42.06521739,93%
2010980,137622,BLUE VALLEY UNIF SCH DIST 229,46,BLUE VALLEY,3,39.433627,-96.76012,0,0,0,0,0,0,44,3,96%,7%,3,44,0.956521739,0.956521739,44,96%
3704140,126981,SAMPSON COUNTY SCHOOL DISTRICT,23,SAMPSON COUNTY SCHOOLS,18,34.978097,-78.296381,0,0,0,0,0,0,22,18,96%,78%,3,22,0.956521739,0.956521739,22,96%
4700300,128367,BLOUNT COUNTY SCHOOLS,23,BLOUNT COUNTY,20,35.750801,-83.93633,1,0,0,0,0,0,22,20,100%,87%,2,22,0.956521739,0.956521739,22,96%
4900630,142870,NEBO SCHOOL DISTRICT,47,NEBO DISTRICT,41,40.105217,-111.65487,0,0,0,0,0,0,45,41,96%,87%,3,45,0.957446809,0.957446809,45,96%
691135,143757,VAL VERDE UNIFIED SCHOOL DIST,24,VAL VERDE UNIFIED,21,33.837382,-117.214044,0,0,0,0,0,0,23,21,96%,88%,3,23,0.958333333,0.958333333,23,96%
1301170,127374,CLARKE COUNTY SCHOOL DISTRICT,24,CLARKE COUNTY,21,33.961505,-83.432201,0,0,0,0,0,0,23,21,96%,88%,3,23,0.958333333,0.958333333,23,96%
3702680,126953,LINCOLN COUNTY SCHOOL DISTRICT,24,LINCOLN COUNTY SCHOOLS,24,35.48688,-81.243893,0,0,0,0,0,0,23,24,96%,100%,3,23,0.958333333,0.958333333,23,96%
2400330,126408,FREDERICK COUNTY PUBLIC SCHOOL DISTRICT,73,FREDERICK COUNTY PUBLIC SCHOOLS,65,39.415281,-77.408684,0,0,0,0,0,0,70,65,96%,89%,3,70,0.95890411,0.95890411,70,96%
3904701,129074,HILLIARD CITY SCHOOL DISTRICT,25,HILLIARD CITY,23,40.030031,-83.158239,0,0,0,0,0,0,24,23,96%,92%,3,24,0.96,0.96,24,96%
691020,144386,MERCED CO OFFICE OF EDUCATION,26,MERCED COUNTY OFFICE OF EDUCATION,7,37.297828,-120.487859,17,25,0,0,0,25,0,7,258%,27%,4,25,0.961538462,0.373134328,9.701492537,37%
4807890,140445,ALLEN INDEP SCHOOL DISTRICT,26,ALLEN ISD,23,33.086008,-96.66823,0,0,0,0,0,0,25,23,96%,88%,3,25,0.961538462,0.961538462,25,96%
404230,142961,KYRENE SCHOOL DISTRICT,27,KYRENE ELEMENTARY DISTRICT,26,33.337089,-111.945706,0,0,0,0,0,0,26,26,96%,96%,3,26,0.962962963,0.962962963,26,96%
2201620,139252,ST MARY PARISH SCHOOL DISTRICT,27,ST. MARY PARISH,23,29.7518,-91.4304,0,14,0,0,0,14,12,23,148%,85%,4,26,0.962962963,0.65,17.55,65%
4701590,128315,HAMILTON COUNTY SCHOOL DIST,81,HAMILTON COUNTY,76,35.071319,-85.156354,0,0,0,1,0,0,78,76,98%,94%,3,78,0.962962963,0.962962963,78,96%
4900420,142813,JORDAN SCHOOL DISTRICT,55,JORDAN DISTRICT,54,40.616877,-111.984446,0,0,0,0,0,0,53,54,96%,98%,3,53,0.963636364,0.963636364,53,96%
1602340,142749,NAMPA SCHOOL DISTRICT 131,28,NAMPA SCHOOL DISTRICT,30,43.563244,-116.578022,1,26,5,0,0,26,1,28,211%,107%,4,27,0.964285714,0.457627119,12.81355932,46%
1741250,135333,WAUKEGAN CUD60,28,WAUKEGAN CUSD 60,24,42.376586,-87.830386,0,0,0,0,0,0,27,24,96%,86%,3,27,0.964285714,0.964285714,27,96%
2100510,128872,BOONE COUNTY SCHOOL DISTRICT,28,BOONE CO,24,38.979744,-84.65357,0,0,0,1,0,0,27,24,100%,86%,2,27,0.964285714,0.964285714,27,96%
2200054,16042306,RECOVERY SCHOOL DISTRICT,28,RECOVERY SCHOOL DISTRICT-LDE,26,29.970562,-90.029622,0,27,0,0,0,27,0,26,193%,93%,4,27,0.964285714,0.5,14,50%
3705020,126912,WILSON COUNTY SCHOOL DISTRICT,28,WILSON COUNTY SCHOOLS,25,35.726,-77.9109,0,0,0,0,0,0,27,25,96%,89%,3,27,0.964285714,0.964285714,27,96%
2100750,128763,BULLITT COUNTY SCHOOL DISTRICT,29,BULLITT CO,26,37.995006,-85.702605,0,2,0,0,0,2,26,26,103%,90%,3,28,0.965517241,0.933333333,27.06666667,93%
2803830,128609,RANKIN COUNTY SCHOOL DISTRICT,30,RANKIN CO SCHOOL DIST,27,32.282785,-90.005492,0,0,0,0,0,0,29,27,97%,90%,3,29,0.966666667,0.966666667,29,97%
600028,143761,TEMECULA VALLEY UNIF SCH DIST,31,TEMECULA VALLEY UNIFIED,32,33.503394,-117.118007,0,0,0,0,0,0,30,31,97%,103%,3,30,0.967741935,0.967741935,30,97%
904830,122559,WATERBURY SCHOOL DISTRICT,31,WATERBURY SCHOOL DISTRICT,31,41.554517,-73.043776,0,0,0,0,0,0,30,31,97%,100%,3,30,0.967741935,0.967741935,30,97%
4825660,141065,KILLEEN INDEP SCHOOL DISTRICT,63,KILLEEN ISD,54,31.115872,-97.711282,0,0,0,0,0,0,61,54,97%,86%,3,61,0.968253968,0.968253968,61,97%
4816230,140542,DALLAS INDEP SCHOOL DISTRICT,284,DALLAS ISD,232,32.811377,-97.355494,0,0,0,0,0,0,275,232,97%,82%,3,275,0.968309859,0.968309859,275,97%
4218990,126161,PHILADELPHIA SCHOOL DISTRICT,253,PHILADELPHIA CITY SD,266,39.960726,-75.161797,0,0,0,0,0,0,245,253,97%,105%,3,245,0.968379447,0.968379447,245,97%
609640,143558,CONEJO VALLEY UNIF SCHOOL DIST,32,CONEJO VALLEY UNIFIED,28,34.199453,-118.852605,0,0,0,0,0,0,31,28,97%,88%,3,31,0.96875,0.96875,31,97%
638010,144339,STOCKTON CITY UNIF SCHOOL DIST,64,STOCKTON UNIFIED,62,37.959012,-121.295654,0,0,0,0,0,0,62,62,97%,97%,3,62,0.96875,0.96875,62,97%
5103300,126573,ROANOKE CITY PUBLIC SCHOOLS,32,ROANOKE CITY PBLC SCHS,26,37.283448,-79.940117,0,31,0,0,0,31,0,26,194%,81%,4,31,0.96875,0.5,16,50%
5103130,150208,PRINCE WILLIAM COUNTY PUBLIC SCHOOLS,98,PRINCE WILLIAM CO PBLC SCHS,85,38.639263,-77.444621,0,95,0,0,0,95,0,85,194%,87%,4,95,0.969387755,0.5,49,50%
615240,143548,GLENDALE UNIFIED SCHOOL DIST,33,GLENDALE UNIFIED,33,34.148574,-118.250179,0,0,0,0,0,0,32,33,97%,100%,3,32,0.96969697,0.96969697,32,97%
4703180,128258,METROPOLITAN NASHVILLE PUBLIC SCHOOLS,166,DAVIDSON COUNTY,138,36.121797,-86.765501,0,0,6,0,0,0,161,138,101%,83%,3,161,0.969879518,0.964071856,160.0359281,96%
407570,142905,SCOTTSDALE UNIFIED SCH DIST 48,34,SCOTTSDALE UNIFIED DISTRICT,31,33.492071,-111.986937,0,20,0,0,0,20,13,31,156%,91%,4,33,0.970588235,0.622641509,21.16981132,62%
4821150,141322,GOOSE CREEK CONS IND SCH DIST,34,GOOSE CREEK CISD,27,29.8027,-94.9918,0,0,1,0,0,0,33,27,100%,79%,2,33,0.970588235,0.970588235,33,97%
2802190,128645,JACKSON PUBLIC SCHOOL DISTRICT,69,JACKSON PUBLIC SCHOOL DIST,64,32.29291,-90.182852,0,67,0,0,0,67,0,64,194%,93%,4,67,0.971014493,0.5,34.5,50%
1906540,132601,CEDAR RAPIDS COMM SCHOOL DIST,35,CEDAR RAPIDS COMM SCHOOL DISTRICT,34,41.968062,-91.691656,0,33,1,0,0,33,1,34,194%,97%,4,34,0.971428571,0.5,17.5,50%
3701140,126835,DAVIDSON COUNTY SCHOOL DIST,35,DAVIDSON COUNTY SCHOOLS,33,35.818174,-80.198916,0,0,0,0,0,0,34,33,97%,94%,3,34,0.971428571,0.971428571,34,97%
5101800,126534,HAMPTON CITY SCHOOL DISTRICT,36,HAMPTON CITY PBLC SCHS,32,37.025279,-76.347748,0,34,0,4,0,34,1,32,203%,89%,4,35,0.972222222,0.479452055,17.26027397,48%
633860,143776,SADDLEBACK VALLEY UNIF DIST,37,SADDLEBACK VALLEY UNIFIED,35,33.621219,-117.683361,0,0,0,0,0,0,36,35,97%,95%,3,36,0.972972973,0.972972973,36,97%
5400060,126681,BERKELEY CO SCHOOL DISTRICT,38,BERKELEY COUNTY SCHOOLS,29,39.453725,-77.964625,0,0,0,0,0,0,37,29,97%,76%,3,37,0.973684211,0.973684211,37,97%
5302730,145369,EVERGREEN SCHOOL DISTRICT,39,EVERGREEN SCHOOL DISTRICT (STEVENS),1,48.312029,-118.109883,0,0,0,0,0,0,38,1,97%,3%,3,38,0.974358974,0.974358974,38,97%
2400480,126360,MONTGOMERY COUNTY SCHOOL DIST,244,MONTGOMERY COUNTY PUBLIC SCHOOLS,205,39.095609,-77.153397,0,238,0,0,0,238,0,205,195%,84%,4,238,0.975409836,0.5,122,50%
4824420,140448,IRVING INDEP SCHOOL DISTRICT,44,IRVING ISD,40,32.837398,-96.980266,0,0,0,0,0,0,43,40,98%,91%,3,43,0.977272727,0.977272727,43,98%
804350,142445,MESA VALLEY SCHOOL DIST 51,46,MESA COUNTY VALLEY SCHOOL DISTRICT NO. 51,45,39.070077,-108.540505,0,0,2,1,0,0,45,45,104%,98%,3,45,0.97826087,0.9375,43.125,94%
4826580,141295,LAMAR CONS INDEP SCHOOL DIST,46,LAMAR CISD,36,29.557867,-95.786209,0,0,0,0,0,0,45,36,98%,78%,3,45,0.97826087,0.97826087,45,98%
4901200,142844,WEBER COUNTY SCHOOL DISTRICT,46,WEBER DISTRICT,48,41.1668,-111.9685,0,0,0,0,0,0,45,46,98%,104%,3,45,0.97826087,0.97826087,45,98%
803990,142216,POUDRE SCHOOL DISTRICT R 1,47,POUDRE SCHOOL DISTRICT R-1,51,40.589342,-105.122135,0,0,3,0,0,0,46,47,104%,109%,3,46,0.978723404,0.93877551,44.12244898,94%
5103840,126526,VIRGINIA BEACH CITY SCH DIST,94,VA BEACH CITY PBLC SCHS,85,36.751455,-76.061447,0,0,0,0,1,0,92,85,99%,90%,3,92,0.978723404,0.978723404,92,98%
800245,142154,DENVER SCHOOL DISTRICT 1,142,DENVER 1,0,39.73049,-104.983522,0,0,0,0,0,0,139,0,98%,0%,3,139,0.978873239,0.978873239,139,98%
100270,128152,BALDWIN COUNTY BOARD OF EDUC,49,BALDWIN COUNTY,46,30.908862,-87.786248,1,1,1,1,1,1,47,46,108%,94%,3,48,0.979591837,0.905660377,44.37735849,91%
4818180,141646,EDINBURG INDEP SCHOOL DISTRICT,49,EDINBURG CISD,45,26.305065,-98.165285,0,0,0,0,0,0,48,45,98%,92%,3,48,0.979591837,0.979591837,48,98%
102370,128168,MOBILE COUNTY SCHOOL DISTRICT,101,MOBILE COUNTY,109,30.7164,-88.222008,0,0,0,0,0,0,99,101,98%,108%,3,99,0.98019802,0.98019802,99,98%
5508520,133013,MADISON METRO SCHOOL DISTRICT,51,MADISON METROPOLITAN SCHOOL DISTRICT,54,43.070801,-89.394379,0,35,0,0,0,35,15,51,167%,106%,4,50,0.980392157,0.588235294,30,59%
1602100,142726,MERIDIAN JOINT SCHOOL DIST 2,54,MERIDIAN JOINT DISTRICT,54,43.596461,-116.378224,0,0,0,0,0,0,53,54,98%,100%,3,53,0.981481481,0.981481481,53,98%
3624750,124987,ROCHESTER CITY SCHOOL DISTRICT,55,ROCHESTER CITY SCHOOL DISTRICT,67,43.154024,-77.615685,0,0,0,0,0,0,54,55,98%,122%,3,54,0.981818182,0.981818182,54,98%
3200060,143411,CLARK COUNTY SCHOOL DISTRICT,342,CLARK COUNTY SCHOOL DISTRICT,364,36.144574,-115.211073,1,0,2,0,0,0,336,342,99%,106%,3,336,0.98245614,0.98245614,336,98%
901920,122325,HARTFORD SCHOOL SYSTEM,61,HARTFORD SCHOOL DISTRICT,49,41.768378,-72.67101,0,60,1,0,0,60,0,49,198%,80%,4,60,0.983606557,0.495867769,30.24793388,50%
5509600,132882,MILWAUKEE PUBLIC SCHOOLS,141,MILWAUKEE SCHOOL DISTRICT,187,43.049114,-87.978832,0,0,0,0,0,0,139,141,99%,133%,3,139,0.985815603,0.985815603,139,99%
4841100,141234,SPRING BRANCH ISD,72,SPRING BRANCH ISD,49,29.782968,-95.514077,0,0,0,0,0,0,71,49,99%,68%,3,71,0.986111111,0.986111111,71,99%
2400420,126366,HOWARD CO. PUBLIC SCHOOL SYSTEM,81,HOWARD COUNTY PUBLIC SCHOOLS,73,39.234381,-76.891298,1,38,0,0,0,38,42,73,147%,90%,4,80,0.987654321,0.672268908,54.45378151,67%
2200540,139288,EAST BATON ROUGE PARISH DIST,82,EAST BATON ROUGE PARISH,84,30.439588,-91.134831,0,0,0,0,0,0,81,82,99%,102%,3,81,0.987804878,0.987804878,81,99%
2200840,139210,JEFFERSON PARISH SCHOOL DIST,85,JEFFERSON PARISH,90,29.887407,-90.055686,0,0,0,0,0,0,84,85,99%,106%,3,84,0.988235294,0.988235294,84,99%
3200480,143430,WASHOE COUNTY SCHOOL DISTRICT,107,WASHOE COUNTY SCHOOL DISTRICT,106,39.5366,-119.8099,0,0,0,0,0,0,106,106,99%,99%,3,106,0.990654206,0.990654206,106,99%
3904380,129175,COLUMBUS CITY SCHOOLS,129,COLUMBUS CITY SCHOOL DISTRICT,119,39.960961,-82.993375,0,0,0,0,0,0,128,119,99%,92%,3,128,0.992248062,0.992248062,128,99%
4833090,141555,NORTHSIDE INDEP SCHOOL DIST,138,NORTHSIDE ISD,1,34.108759,-99.2753,0,0,0,0,0,0,137,1,99%,1%,3,137,0.992753623,0.992753623,137,99%
